<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.LKOH,D,20180425,000000,40085.0000000,40700.0000000,39950.0000000,40669.0000000,16786
SPFB.LKOH,D,20180426,000000,40653.0000000,41969.0000000,40571.0000000,41870.0000000,24535
SPFB.LKOH,D,20180427,000000,41817.0000000,42520.0000000,41765.0000000,42305.0000000,15855
SPFB.LKOH,D,20180428,000000,42350.0000000,42399.0000000,42090.0000000,42145.0000000,4500
SPFB.LKOH,D,20180430,000000,42145.0000000,42800.0000000,41950.0000000,41988.0000000,10795
SPFB.LKOH,D,20180502,000000,41988.0000000,42466.0000000,41671.0000000,41702.0000000,13820
SPFB.LKOH,D,20180503,000000,41722.0000000,41976.0000000,41118.0000000,41366.0000000,10395
SPFB.LKOH,D,20180504,000000,41290.0000000,41700.0000000,41209.0000000,41550.0000000,10956
SPFB.LKOH,D,20180507,000000,41590.0000000,42119.0000000,41300.0000000,41350.0000000,11060
SPFB.LKOH,D,20180508,000000,41400.0000000,42349.0000000,41241.0000000,42342.0000000,13603
SPFB.LKOH,D,20180510,000000,42349.0000000,43205.0000000,42349.0000000,42901.0000000,16120
SPFB.LKOH,D,20180511,000000,42901.0000000,44064.0000000,42861.0000000,44026.0000000,19417
SPFB.LKOH,D,20180514,000000,44044.0000000,44275.0000000,43536.0000000,43980.0000000,16534
SPFB.LKOH,D,20180515,000000,44024.0000000,44345.0000000,43846.0000000,43961.0000000,16335
SPFB.LKOH,D,20180516,000000,43998.0000000,44445.0000000,43763.0000000,44360.0000000,17547
SPFB.LKOH,D,20180517,000000,44375.0000000,44576.0000000,43762.0000000,43874.0000000,13015
SPFB.LKOH,D,20180518,000000,43895.0000000,44695.0000000,43827.0000000,44647.0000000,11693
SPFB.LKOH,D,20180521,000000,44675.0000000,44775.0000000,44245.0000000,44485.0000000,11659
SPFB.LKOH,D,20180522,000000,44400.0000000,44420.0000000,43550.0000000,43583.0000000,14164
SPFB.LKOH,D,20180523,000000,43583.0000000,43630.0000000,42799.0000000,43026.0000000,18015
SPFB.LKOH,D,20180524,000000,43140.0000000,43225.0000000,42591.0000000,42846.0000000,16368
SPFB.LKOH,D,20180525,000000,42814.0000000,43042.0000000,42290.0000000,42554.0000000,16335
SPFB.LKOH,D,20180528,000000,42600.0000000,43222.0000000,42400.0000000,43220.0000000,8883
SPFB.LKOH,D,20180529,000000,43202.0000000,43221.0000000,41855.0000000,42270.0000000,24621
SPFB.LKOH,D,20180530,000000,42276.0000000,42861.0000000,42013.0000000,42731.0000000,16933
SPFB.LKOH,D,20180531,000000,42711.0000000,42799.0000000,41759.0000000,42040.0000000,17850
SPFB.LKOH,D,20180601,000000,42066.0000000,42730.0000000,41972.0000000,42463.0000000,14666
SPFB.LKOH,D,20180604,000000,42453.0000000,43190.0000000,42431.0000000,43071.0000000,12358
SPFB.LKOH,D,20180605,000000,43108.0000000,43289.0000000,42672.0000000,42837.0000000,15985
SPFB.LKOH,D,20180606,000000,42862.0000000,43010.0000000,42300.0000000,42903.0000000,13016
SPFB.LKOH,D,20180607,000000,42903.0000000,43055.0000000,42575.0000000,42654.0000000,12310
SPFB.LKOH,D,20180608,000000,42591.0000000,42952.0000000,41777.0000000,41912.0000000,33410
SPFB.LKOH,D,20180609,000000,41908.0000000,42190.0000000,41825.0000000,42062.0000000,2574
SPFB.LKOH,D,20180611,000000,41253.0000000,41479.0000000,41114.0000000,41450.0000000,45
SPFB.LKOH,D,20180613,000000,41740.0000000,41740.0000000,41021.0000000,41021.0000000,42
SPFB.LKOH,D,20180614,000000,41002.0000000,41014.0000000,40489.0000000,40522.0000000,1856
SPFB.LKOH,D,20180615,000000,40600.0000000,42099.0000000,40182.0000000,40265.0000000,793
SPFB.LKOH,D,20180618,000000,40183.0000000,40423.0000000,39840.0000000,40204.0000000,490
SPFB.LKOH,D,20180619,000000,40369.0000000,40741.0000000,39755.0000000,40563.0000000,1788
SPFB.LKOH,D,20180620,000000,40800.0000000,41248.0000000,40589.0000000,41000.0000000,6348
SPFB.LKOH,D,20180621,000000,40986.0000000,41360.0000000,40836.0000000,41105.0000000,12931
SPFB.LKOH,D,20180622,000000,41105.0000000,41510.0000000,40900.0000000,41091.0000000,11455
SPFB.LKOH,D,20180625,000000,41090.0000000,41280.0000000,40795.0000000,41136.0000000,12169
SPFB.LKOH,D,20180626,000000,41140.0000000,41548.0000000,40890.0000000,41524.0000000,11686
SPFB.LKOH,D,20180627,000000,41503.0000000,42154.0000000,41330.0000000,41627.0000000,22800
SPFB.LKOH,D,20180628,000000,41624.0000000,42274.0000000,41624.0000000,42011.0000000,13668
SPFB.LKOH,D,20180629,000000,42012.0000000,43175.0000000,42012.0000000,43083.0000000,17628
SPFB.LKOH,D,20180702,000000,43014.0000000,43523.0000000,42711.0000000,43182.0000000,22546
SPFB.LKOH,D,20180703,000000,43189.0000000,43415.0000000,42600.0000000,42793.0000000,16619
SPFB.LKOH,D,20180704,000000,42793.0000000,42988.0000000,42742.0000000,42835.0000000,8174
SPFB.LKOH,D,20180705,000000,42834.0000000,43987.0000000,42765.0000000,43850.0000000,18983
SPFB.LKOH,D,20180706,000000,43852.0000000,43919.0000000,42952.0000000,43631.0000000,17275
SPFB.LKOH,D,20180709,000000,43621.0000000,44036.0000000,43560.0000000,43978.0000000,17474
SPFB.LKOH,D,20180710,000000,43984.0000000,44666.0000000,43911.0000000,44142.0000000,26179
SPFB.LKOH,D,20180711,000000,44142.0000000,44142.0000000,42964.0000000,43233.0000000,23520
SPFB.LKOH,D,20180712,000000,43253.0000000,43583.0000000,42779.0000000,43085.0000000,14992
SPFB.LKOH,D,20180713,000000,43076.0000000,43868.0000000,43000.0000000,43660.0000000,20012
SPFB.LKOH,D,20180716,000000,43673.0000000,43984.0000000,43177.0000000,43286.0000000,14274
SPFB.LKOH,D,20180717,000000,43295.0000000,43480.0000000,42501.0000000,43367.0000000,18257
SPFB.LKOH,D,20180718,000000,43304.0000000,43574.0000000,42920.0000000,43448.0000000,18200
SPFB.LKOH,D,20180719,000000,43437.0000000,43854.0000000,43170.0000000,43725.0000000,17882
SPFB.LKOH,D,20180720,000000,43743.0000000,44070.0000000,43378.0000000,43409.0000000,18435
SPFB.LKOH,D,20180723,000000,43406.0000000,44288.0000000,43225.0000000,43822.0000000,17308
SPFB.LKOH,D,20180724,000000,43860.0000000,44064.0000000,43308.0000000,43503.0000000,14363
SPFB.LKOH,D,20180725,000000,43545.0000000,44499.0000000,43531.0000000,44437.0000000,17031
SPFB.LKOH,D,20180726,000000,44437.0000000,44655.0000000,44346.0000000,44541.0000000,11108
SPFB.LKOH,D,20180727,000000,44539.0000000,44705.0000000,44275.0000000,44420.0000000,12236
SPFB.LKOH,D,20180730,000000,44414.0000000,44745.0000000,44188.0000000,44418.0000000,15084
SPFB.LKOH,D,20180731,000000,44408.0000000,45325.0000000,44253.0000000,44991.0000000,20153
SPFB.LKOH,D,20180801,000000,45022.0000000,45500.0000000,44975.0000000,45321.0000000,12956
SPFB.LKOH,D,20180802,000000,45315.0000000,45630.0000000,45160.0000000,45261.0000000,15609
SPFB.LKOH,D,20180803,000000,45263.0000000,45691.0000000,45065.0000000,45359.0000000,16290
SPFB.LKOH,D,20180806,000000,45367.0000000,45563.0000000,44910.0000000,45074.0000000,17251
SPFB.LKOH,D,20180807,000000,45085.0000000,45780.0000000,45085.0000000,45622.0000000,15326
SPFB.LKOH,D,20180808,000000,45590.0000000,45637.0000000,44851.0000000,45359.0000000,22119
SPFB.LKOH,D,20180809,000000,45362.0000000,46770.0000000,45270.0000000,46159.0000000,31786
SPFB.LKOH,D,20180810,000000,46193.0000000,46817.0000000,45691.0000000,45700.0000000,23477
SPFB.LKOH,D,20180813,000000,45755.0000000,46341.0000000,45505.0000000,45950.0000000,18080
SPFB.LKOH,D,20180814,000000,45825.0000000,46200.0000000,44872.0000000,45099.0000000,18794
SPFB.LKOH,D,20180815,000000,45099.0000000,45099.0000000,43972.0000000,44525.0000000,23378
SPFB.LKOH,D,20180816,000000,44544.0000000,44729.0000000,43833.0000000,44075.0000000,14710
SPFB.LKOH,D,20180817,000000,44200.0000000,44484.0000000,43905.0000000,44388.0000000,11695
SPFB.LKOH,D,20180820,000000,44301.0000000,44552.0000000,44029.0000000,44215.0000000,10976
SPFB.LKOH,D,20180821,000000,44200.0000000,45166.0000000,43850.0000000,45112.0000000,15271
SPFB.LKOH,D,20180822,000000,45112.0000000,45407.0000000,44780.0000000,45234.0000000,17988
SPFB.LKOH,D,20180823,000000,45333.0000000,45657.0000000,44490.0000000,44660.0000000,24013
SPFB.LKOH,D,20180824,000000,44740.0000000,45576.0000000,44489.0000000,45203.0000000,19447
SPFB.LKOH,D,20180827,000000,45300.0000000,46142.0000000,45184.0000000,46102.0000000,11364
SPFB.LKOH,D,20180828,000000,46102.0000000,46200.0000000,45711.0000000,46085.0000000,12974
SPFB.LKOH,D,20180829,000000,46097.0000000,47078.0000000,46052.0000000,46791.0000000,24340
SPFB.LKOH,D,20180830,000000,46762.0000000,47597.0000000,46626.0000000,47152.0000000,25803
SPFB.LKOH,D,20180831,000000,47180.0000000,47373.0000000,46818.0000000,46909.0000000,22168
SPFB.LKOH,D,20180903,000000,47039.0000000,47680.0000000,46980.0000000,47569.0000000,14640
SPFB.LKOH,D,20180904,000000,47590.0000000,47990.0000000,47102.0000000,47180.0000000,14976
SPFB.LKOH,D,20180905,000000,47169.0000000,47282.0000000,46550.0000000,46561.0000000,14113
SPFB.LKOH,D,20180906,000000,46561.0000000,46631.0000000,46105.0000000,46495.0000000,22811
SPFB.LKOH,D,20180907,000000,46429.0000000,46600.0000000,45622.0000000,46410.0000000,21189
SPFB.LKOH,D,20180910,000000,46528.0000000,47247.0000000,46528.0000000,46875.0000000,225
SPFB.LKOH,D,20180911,000000,47148.0000000,47550.0000000,46980.0000000,47192.0000000,250
SPFB.LKOH,D,20180912,000000,47233.0000000,47550.0000000,46581.0000000,46581.0000000,297
SPFB.LKOH,D,20180913,000000,46674.0000000,47000.0000000,46352.0000000,46506.0000000,628
SPFB.LKOH,D,20180914,000000,46849.0000000,46849.0000000,46080.0000000,46402.0000000,668
SPFB.LKOH,D,20180917,000000,46301.0000000,46472.0000000,45900.0000000,46361.0000000,2378
SPFB.LKOH,D,20180918,000000,46370.0000000,46955.0000000,46090.0000000,46760.0000000,2637
SPFB.LKOH,D,20180919,000000,46760.0000000,47241.0000000,46760.0000000,47125.0000000,8935
SPFB.LKOH,D,20180920,000000,47130.0000000,47389.0000000,46813.0000000,47036.0000000,21251
SPFB.LKOH,D,20180921,000000,47090.0000000,47593.0000000,46814.0000000,47400.0000000,12124
SPFB.LKOH,D,20180924,000000,47395.0000000,48910.0000000,47290.0000000,48100.0000000,13828
SPFB.LKOH,D,20180925,000000,48086.0000000,49074.0000000,47839.0000000,49050.0000000,16295
SPFB.LKOH,D,20180926,000000,48966.0000000,49133.0000000,47799.0000000,48000.0000000,23972
SPFB.LKOH,D,20180927,000000,48070.0000000,52846.0000000,48070.0000000,49280.0000000,26514
SPFB.LKOH,D,20180928,000000,49360.0000000,50407.0000000,49309.0000000,50125.0000000,21230
SPFB.LKOH,D,20181001,000000,50197.0000000,51103.0000000,49783.0000000,50300.0000000,22678
SPFB.LKOH,D,20181002,000000,50339.0000000,50339.0000000,48711.0000000,48930.0000000,26282
SPFB.LKOH,D,20181003,000000,49050.0000000,50579.0000000,49050.0000000,50133.0000000,32728
SPFB.LKOH,D,20181004,000000,50079.0000000,50389.0000000,49540.0000000,49850.0000000,20379
SPFB.LKOH,D,20181005,000000,49811.0000000,50355.0000000,49681.0000000,49966.0000000,20094
SPFB.LKOH,D,20181008,000000,49920.0000000,50033.0000000,49400.0000000,49800.0000000,20818
SPFB.LKOH,D,20181009,000000,49825.0000000,50321.0000000,49722.0000000,49871.0000000,17910
SPFB.LKOH,D,20181010,000000,49879.0000000,49937.0000000,48728.0000000,48735.0000000,21317
SPFB.LKOH,D,20181011,000000,48723.0000000,48820.0000000,47766.0000000,48410.0000000,31772
SPFB.LKOH,D,20181012,000000,48470.0000000,48817.0000000,47901.0000000,48446.0000000,22661
SPFB.LKOH,D,20181015,000000,48496.0000000,48496.0000000,47328.0000000,47461.0000000,18920
SPFB.LKOH,D,20181016,000000,47530.0000000,48347.0000000,47301.0000000,48320.0000000,17473
SPFB.LKOH,D,20181017,000000,48335.0000000,48335.0000000,47293.0000000,47629.0000000,18389
SPFB.LKOH,D,20181018,000000,47613.0000000,47613.0000000,46731.0000000,46889.0000000,13854
SPFB.LKOH,D,20181019,000000,46973.0000000,47400.0000000,46125.0000000,46700.0000000,34592
SPFB.LKOH,D,20181022,000000,46885.0000000,47005.0000000,46101.0000000,46676.0000000,22405
SPFB.LKOH,D,20181023,000000,46575.0000000,48621.0000000,46255.0000000,47703.0000000,54622
SPFB.LKOH,D,20181024,000000,47793.0000000,49474.0000000,47662.0000000,48931.0000000,41207
SPFB.LKOH,D,20181025,000000,48996.0000000,49294.0000000,48510.0000000,49000.0000000,26041
SPFB.LKOH,D,20181026,000000,48902.0000000,48902.0000000,47700.0000000,48525.0000000,21008
SPFB.LKOH,D,20181029,000000,48395.0000000,48850.0000000,47598.0000000,47795.0000000,27076
SPFB.LKOH,D,20181030,000000,47800.0000000,48128.0000000,46803.0000000,47596.0000000,24236
SPFB.LKOH,D,20181031,000000,47516.0000000,48997.0000000,47516.0000000,48598.0000000,21606
SPFB.LKOH,D,20181101,000000,48601.0000000,49500.0000000,48134.0000000,48805.0000000,22483
SPFB.LKOH,D,20181102,000000,48949.0000000,49477.0000000,48629.0000000,49131.0000000,16911
SPFB.LKOH,D,20181106,000000,49250.0000000,50487.0000000,49130.0000000,50134.0000000,23827
SPFB.LKOH,D,20181107,000000,50060.0000000,51400.0000000,49713.0000000,51301.0000000,26720
SPFB.LKOH,D,20181108,000000,51400.0000000,51470.0000000,50830.0000000,50914.0000000,18887
SPFB.LKOH,D,20181109,000000,50845.0000000,50983.0000000,49536.0000000,50725.0000000,29956
SPFB.LKOH,D,20181112,000000,50698.0000000,51432.0000000,50552.0000000,50701.0000000,24204
SPFB.LKOH,D,20181113,000000,50680.0000000,50809.0000000,48502.0000000,48600.0000000,30931
SPFB.LKOH,D,20181114,000000,48686.0000000,48850.0000000,47765.0000000,48070.0000000,27098
SPFB.LKOH,D,20181115,000000,48098.0000000,48598.0000000,47700.0000000,47771.0000000,20226
SPFB.LKOH,D,20181116,000000,47810.0000000,48562.0000000,47581.0000000,48033.0000000,20789
SPFB.LKOH,D,20181119,000000,48033.0000000,48529.0000000,47481.0000000,47657.0000000,14536
SPFB.LKOH,D,20181120,000000,47592.0000000,47678.0000000,46893.0000000,46988.0000000,25514
SPFB.LKOH,D,20181121,000000,47099.0000000,47784.0000000,46989.0000000,47540.0000000,14875
SPFB.LKOH,D,20181122,000000,47495.0000000,47698.0000000,46989.0000000,47655.0000000,17636
SPFB.LKOH,D,20181123,000000,47614.0000000,47614.0000000,45700.0000000,46219.0000000,22142
SPFB.LKOH,D,20181126,000000,46259.0000000,46340.0000000,44923.0000000,45800.0000000,34154
SPFB.LKOH,D,20181127,000000,45772.0000000,46430.0000000,45478.0000000,46100.0000000,21500
SPFB.LKOH,D,20181128,000000,46150.0000000,47180.0000000,45976.0000000,46830.0000000,25343
SPFB.LKOH,D,20181129,000000,46726.0000000,47300.0000000,45948.0000000,47055.0000000,29803
SPFB.LKOH,D,20181130,000000,47105.0000000,48790.0000000,46983.0000000,48650.0000000,25252
SPFB.LKOH,D,20181203,000000,48696.0000000,50250.0000000,48696.0000000,50163.0000000,26972
SPFB.LKOH,D,20181204,000000,50175.0000000,51398.0000000,49924.0000000,51051.0000000,32629
SPFB.LKOH,D,20181205,000000,51035.0000000,51836.0000000,50536.0000000,51616.0000000,31993
SPFB.LKOH,D,20181206,000000,51500.0000000,51884.0000000,50108.0000000,50985.0000000,32736
SPFB.LKOH,D,20181207,000000,50880.0000000,52409.0000000,50615.0000000,51700.0000000,30897
SPFB.LKOH,D,20181210,000000,52401.0000000,53333.0000000,51350.0000000,51801.0000000,879
SPFB.LKOH,D,20181211,000000,51947.0000000,52649.0000000,51345.0000000,51833.0000000,743
SPFB.LKOH,D,20181212,000000,52226.0000000,52398.0000000,51026.0000000,51120.0000000,1177
SPFB.LKOH,D,20181213,000000,51175.0000000,51515.0000000,50488.0000000,51262.0000000,983
SPFB.LKOH,D,20181214,000000,51069.0000000,51392.0000000,50740.0000000,50830.0000000,1985
SPFB.LKOH,D,20181217,000000,50808.0000000,51358.0000000,50310.0000000,50399.0000000,2452
SPFB.LKOH,D,20181218,000000,50317.0000000,50317.0000000,48777.0000000,48777.0000000,5392
SPFB.LKOH,D,20181219,000000,48711.0000000,49513.0000000,48175.0000000,48600.0000000,20126
SPFB.LKOH,D,20181220,000000,48354.0000000,49140.0000000,48073.0000000,48575.0000000,34828
SPFB.LKOH,D,20181221,000000,48725.0000000,50345.0000000,48588.0000000,49662.0000000,21343
SPFB.LKOH,D,20181224,000000,49660.0000000,50484.0000000,49316.0000000,49375.0000000,20352
SPFB.LKOH,D,20181225,000000,49342.0000000,49351.0000000,48281.0000000,49254.0000000,16338
SPFB.LKOH,D,20181226,000000,49245.0000000,49882.0000000,48916.0000000,49800.0000000,16403
SPFB.LKOH,D,20181227,000000,49800.0000000,50154.0000000,49479.0000000,50140.0000000,15867
SPFB.LKOH,D,20181228,000000,50070.0000000,50974.0000000,49842.0000000,50662.0000000,20692
SPFB.LKOH,D,20181229,000000,50645.0000000,51024.0000000,50326.0000000,50335.0000000,4957
SPFB.LKOH,D,20190103,000000,50564.0000000,51300.0000000,49668.0000000,50887.0000000,13163
SPFB.LKOH,D,20190104,000000,50974.0000000,51575.0000000,50974.0000000,51320.0000000,11764
SPFB.LKOH,D,20190108,000000,51269.0000000,51300.0000000,50366.0000000,51000.0000000,12899
SPFB.LKOH,D,20190109,000000,51000.0000000,51522.0000000,51000.0000000,51197.0000000,21108
SPFB.LKOH,D,20190110,000000,51187.0000000,52350.0000000,50765.0000000,52149.0000000,20826
SPFB.LKOH,D,20190111,000000,52201.0000000,52819.0000000,52073.0000000,52597.0000000,16423
SPFB.LKOH,D,20190114,000000,52585.0000000,52792.0000000,52014.0000000,52580.0000000,17170
SPFB.LKOH,D,20190115,000000,52737.0000000,52994.0000000,52143.0000000,52579.0000000,23110
SPFB.LKOH,D,20190116,000000,52580.0000000,52720.0000000,51749.0000000,51930.0000000,13178
SPFB.LKOH,D,20190117,000000,51893.0000000,52453.0000000,51210.0000000,52269.0000000,19138
SPFB.LKOH,D,20190118,000000,52349.0000000,52800.0000000,52066.0000000,52717.0000000,16452
SPFB.LKOH,D,20190121,000000,52710.0000000,52888.0000000,52433.0000000,52526.0000000,8875
SPFB.LKOH,D,20190122,000000,52521.0000000,52755.0000000,52080.0000000,52308.0000000,11796
SPFB.LKOH,D,20190123,000000,52375.0000000,52855.0000000,52310.0000000,52416.0000000,11262
SPFB.LKOH,D,20190124,000000,52385.0000000,52676.0000000,52018.0000000,52565.0000000,17541
SPFB.LKOH,D,20190125,000000,52558.0000000,52977.0000000,52378.0000000,52555.0000000,11816
SPFB.LKOH,D,20190128,000000,52546.0000000,52739.0000000,51952.0000000,52250.0000000,13935
SPFB.LKOH,D,20190129,000000,52155.0000000,52650.0000000,51903.0000000,52376.0000000,14279
SPFB.LKOH,D,20190130,000000,52432.0000000,53088.0000000,52350.0000000,52739.0000000,12020
SPFB.LKOH,D,20190131,000000,52769.0000000,53454.0000000,52750.0000000,53025.0000000,20309
SPFB.LKOH,D,20190201,000000,53045.0000000,53768.0000000,52867.0000000,53598.0000000,16134
SPFB.LKOH,D,20190204,000000,53615.0000000,54545.0000000,53615.0000000,54250.0000000,23625
SPFB.LKOH,D,20190205,000000,54205.0000000,54999.0000000,54136.0000000,54870.0000000,18889
SPFB.LKOH,D,20190206,000000,54900.0000000,55358.0000000,54519.0000000,54932.0000000,23129
SPFB.LKOH,D,20190207,000000,54802.0000000,55076.0000000,53955.0000000,54120.0000000,23041
SPFB.LKOH,D,20190208,000000,54064.0000000,54449.0000000,53771.0000000,54300.0000000,14516
SPFB.LKOH,D,20190211,000000,54220.0000000,54804.0000000,54220.0000000,54471.0000000,14998
SPFB.LKOH,D,20190212,000000,54559.0000000,55217.0000000,54353.0000000,54561.0000000,17644
SPFB.LKOH,D,20190213,000000,54650.0000000,54811.0000000,53588.0000000,53677.0000000,23998
SPFB.LKOH,D,20190214,000000,53650.0000000,54359.0000000,53310.0000000,54244.0000000,23655
SPFB.LKOH,D,20190215,000000,54240.0000000,54905.0000000,54024.0000000,54780.0000000,15368
SPFB.LKOH,D,20190218,000000,54720.0000000,55260.0000000,54428.0000000,55236.0000000,10551
SPFB.LKOH,D,20190219,000000,55260.0000000,55344.0000000,54539.0000000,54912.0000000,17287
SPFB.LKOH,D,20190220,000000,54903.0000000,55290.0000000,54625.0000000,54781.0000000,11992
SPFB.LKOH,D,20190221,000000,54671.0000000,55241.0000000,54461.0000000,54925.0000000,10746
SPFB.LKOH,D,20190222,000000,54915.0000000,55750.0000000,54779.0000000,55538.0000000,17748
SPFB.LKOH,D,20190225,000000,55620.0000000,56147.0000000,55303.0000000,55355.0000000,20737
SPFB.LKOH,D,20190226,000000,55360.0000000,55934.0000000,54874.0000000,55862.0000000,19885
SPFB.LKOH,D,20190227,000000,55860.0000000,58372.0000000,55550.0000000,56154.0000000,18000
SPFB.LKOH,D,20190228,000000,56101.0000000,56105.0000000,55175.0000000,55350.0000000,18272
SPFB.LKOH,D,20190301,000000,55350.0000000,55587.0000000,54750.0000000,55030.0000000,12672
SPFB.LKOH,D,20190304,000000,55088.0000000,55738.0000000,54890.0000000,55555.0000000,16999
SPFB.LKOH,D,20190305,000000,55491.0000000,56795.0000000,55458.0000000,56422.0000000,24709
SPFB.LKOH,D,20190306,000000,56390.0000000,57453.0000000,56317.0000000,56922.0000000,30157
SPFB.LKOH,D,20190307,000000,56970.0000000,57350.0000000,56487.0000000,56800.0000000,23485
SPFB.LKOH,D,20190311,000000,57802.0000000,57850.0000000,56822.0000000,57010.0000000,773
SPFB.LKOH,D,20190312,000000,57052.0000000,57358.0000000,56869.0000000,56965.0000000,374
SPFB.LKOH,D,20190313,000000,56945.0000000,57350.0000000,56648.0000000,57350.0000000,390
SPFB.LKOH,D,20190314,000000,57350.0000000,57350.0000000,56950.0000000,57027.0000000,268
SPFB.LKOH,D,20190315,000000,57027.0000000,57399.0000000,56810.0000000,57139.0000000,564
SPFB.LKOH,D,20190318,000000,57139.0000000,57738.0000000,57061.0000000,57286.0000000,3781
SPFB.LKOH,D,20190319,000000,57317.0000000,57995.0000000,56986.0000000,57925.0000000,3193
SPFB.LKOH,D,20190320,000000,57845.0000000,58850.0000000,57700.0000000,58700.0000000,13068
SPFB.LKOH,D,20190321,000000,58800.0000000,58949.0000000,58315.0000000,58665.0000000,22186
SPFB.LKOH,D,20190322,000000,58590.0000000,59000.0000000,58305.0000000,58619.0000000,26749
SPFB.LKOH,D,20190325,000000,58560.0000000,58717.0000000,58262.0000000,58369.0000000,18654
SPFB.LKOH,D,20190326,000000,58337.0000000,59131.0000000,58272.0000000,58900.0000000,14951
SPFB.LKOH,D,20190327,000000,58900.0000000,59529.0000000,58900.0000000,59400.0000000,18041
SPFB.LKOH,D,20190328,000000,59350.0000000,59794.0000000,59021.0000000,59780.0000000,19891
SPFB.LKOH,D,20190329,000000,59793.0000000,59854.0000000,59325.0000000,59751.0000000,21933
SPFB.LKOH,D,20190401,000000,59800.0000000,60262.0000000,59666.0000000,59971.0000000,16264
SPFB.LKOH,D,20190402,000000,59971.0000000,60485.0000000,59891.0000000,60409.0000000,18029
SPFB.LKOH,D,20190403,000000,60450.0000000,60782.0000000,60050.0000000,60175.0000000,20818
SPFB.LKOH,D,20190404,000000,60120.0000000,60216.0000000,59460.0000000,59605.0000000,18734
SPFB.LKOH,D,20190405,000000,59550.0000000,59871.0000000,59161.0000000,59322.0000000,20533
SPFB.LKOH,D,20190408,000000,59287.0000000,59513.0000000,58875.0000000,59217.0000000,20435
SPFB.LKOH,D,20190409,000000,59217.0000000,59290.0000000,57812.0000000,58162.0000000,29311
SPFB.LKOH,D,20190410,000000,58016.0000000,58200.0000000,57651.0000000,57688.0000000,20974
SPFB.LKOH,D,20190411,000000,57665.0000000,57770.0000000,57100.0000000,57249.0000000,20735
SPFB.LKOH,D,20190412,000000,57249.0000000,57296.0000000,56525.0000000,56860.0000000,22142
SPFB.LKOH,D,20190415,000000,56860.0000000,57125.0000000,56671.0000000,56870.0000000,15258
SPFB.LKOH,D,20190416,000000,56850.0000000,57415.0000000,56416.0000000,57024.0000000,21775
SPFB.LKOH,D,20190417,000000,56995.0000000,57298.0000000,56257.0000000,56512.0000000,19928
SPFB.LKOH,D,20190418,000000,56502.0000000,56960.0000000,56431.0000000,56848.0000000,11743
SPFB.LKOH,D,20190419,000000,56885.0000000,57000.0000000,56645.0000000,56695.0000000,3448
SPFB.LKOH,D,20190422,000000,56853.0000000,57698.0000000,56853.0000000,57643.0000000,12456
SPFB.LKOH,D,20190423,000000,57620.0000000,58978.0000000,57500.0000000,58450.0000000,26291
SPFB.LKOH,D,20190424,000000,58402.0000000,58599.0000000,57817.0000000,58150.0000000,17528
SPFB.LKOH,D,20190425,000000,58205.0000000,58492.0000000,57050.0000000,57097.0000000,29228
SPFB.LKOH,D,20190426,000000,57080.0000000,57080.0000000,56470.0000000,56674.0000000,16780
SPFB.LKOH,D,20190429,000000,56700.0000000,57129.0000000,56082.0000000,56341.0000000,14540
SPFB.LKOH,D,20190430,000000,56320.0000000,56386.0000000,55345.0000000,55697.0000000,16241
SPFB.LKOH,D,20190502,000000,55740.0000000,56325.0000000,55651.0000000,56230.0000000,8880
SPFB.LKOH,D,20190503,000000,56229.0000000,56567.0000000,55000.0000000,55270.0000000,15438
SPFB.LKOH,D,20190506,000000,55190.0000000,55357.0000000,54358.0000000,55289.0000000,13925
SPFB.LKOH,D,20190507,000000,55221.0000000,55296.0000000,54149.0000000,54426.0000000,19953
SPFB.LKOH,D,20190508,000000,54426.0000000,54540.0000000,53850.0000000,53929.0000000,12475
SPFB.LKOH,D,20190510,000000,53909.0000000,53950.0000000,53043.0000000,53570.0000000,16283
SPFB.LKOH,D,20190513,000000,53475.0000000,54231.0000000,53348.0000000,53968.0000000,16923
SPFB.LKOH,D,20190514,000000,53985.0000000,53985.0000000,52079.0000000,52429.0000000,50391
SPFB.LKOH,D,20190515,000000,52500.0000000,52515.0000000,50487.0000000,50584.0000000,39227
SPFB.LKOH,D,20190516,000000,50550.0000000,53363.0000000,50156.0000000,52300.0000000,98678
SPFB.LKOH,D,20190517,000000,52300.0000000,53275.0000000,52061.0000000,53000.0000000,34062
SPFB.LKOH,D,20190520,000000,52943.0000000,53231.0000000,52060.0000000,52128.0000000,24955
SPFB.LKOH,D,20190521,000000,52129.0000000,53592.0000000,52075.0000000,53349.0000000,29300
SPFB.LKOH,D,20190522,000000,53315.0000000,53947.0000000,53105.0000000,53536.0000000,18275
SPFB.LKOH,D,20190523,000000,53450.0000000,53450.0000000,52790.0000000,53000.0000000,16600
SPFB.LKOH,D,20190524,000000,53009.0000000,53372.0000000,52536.0000000,52901.0000000,21659
SPFB.LKOH,D,20190527,000000,52901.0000000,52988.0000000,52247.0000000,52796.0000000,14453
SPFB.LKOH,D,20190528,000000,52849.0000000,52981.0000000,50818.0000000,51084.0000000,40328
SPFB.LKOH,D,20190529,000000,51080.0000000,53000.0000000,50896.0000000,52987.0000000,41943
SPFB.LKOH,D,20190530,000000,52944.0000000,53444.0000000,52131.0000000,52300.0000000,44831
